0,1
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a01-132u-s00-00.png,""" That cannot continue without either development"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-047b-s00-02.png,later as ' more like a God upon earth than
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a01-053x-s03-02.png,nomination before it can be considered by the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a06-110-s01-01.png,"of considerable authority , "" he"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b03-104-s01-02.png,of specialists .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g07-038-s02-03.png,the moral code she had learned from
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g07-077a-s00-08.png,"in the background , and he had repeated"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r06-007-s02-00.png,This
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-081f-s00-04.png,"flawed but beautiful enigma , seen but not"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-096e-s02-01.png,"is not asking us to believe that , because of"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h07-060a-s00-04.png,erected some buildings as a speculative venture .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-000-s00-00.png,"As he turned aside his head , since he could not"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d04-050-s01-03.png,"gratify selfish aims , then each man will gather-in"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-026f-s01-01.png,who is perhaps the best Valet de Chambre that ever was .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-024-s00-03.png,first to be held in Africa .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d01-024-s00-00.png,Most of those who expound a theory of textual
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d05-030-s04-01.png,"with James and Charles , the Puritans argued ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f01-143-s01-02.png,person they observe his visible behaviour and then try
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-039-s02-00.png,The young man with her is
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d01-024-s00-03.png,disturbance took place but a few leave it open
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g01-000-s01-02.png,and doing it to some purpose .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a01-091-s01-02.png,censure motion on the Government for
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-052-s01-01.png,to put beautiful things into a beautiful church
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-106-s02-00.png,The thorniest problem for next week's conference is
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-050f-s00-00.png,"Mauro's first action was to write to his revered master at Ko""then ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n02-037-s00-01.png,"conversation that evening , for when"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l04-052-s05-00.png,Bone half smiled
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-093-s04-01.png,"soul , "" said Megan Thomas tartly ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p02-008-s00-00.png,Gay went out to the waiting
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c02-007-s02-01.png,"playwright and author , wrote :"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-081a-s00-05.png,heard .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l07-181-s00-01.png,is always something new and exciting to
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h04-057-s00-01.png,supplies and lower prices of fresh fruit compared
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e06-000-s01-04.png,during the swim ( the swim at East Anglia
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-007e-s01-02.png,"grounds , the public monuments and the"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n04-139-s01-00.png,""" You have"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-104-s01-00.png,"The Bishop , knowing that I spent my holidays in"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f01-147-s01-01.png,to be prepared to observe and make inferences about
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p03-181-s02-01.png,with some bitterness .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-190-s08-00.png,"Everyone said , "" Pity about Megan"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d04-131-s01-01.png,people .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-018k-s02-00.png,The
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k07-077-s05-01.png,"me rocking on my feet , but I 'll still be only fond of"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m01-032-s04-02.png,"shell of flesh and bone , devoid of intellect and"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-119-s02-01.png,"her heart was beating fast , and the palms of her"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l03-008-s01-01.png,"taut , and blasted two shots at the"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r02-127-s00-02.png,who is nearly bald is no longer a baby .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-011-s01-05.png,Diocese .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031e-s02-00.png,What infa-
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a03-063-s01-02.png,"European space satellite project , will find the Germans"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l01-016-s05-00.png,Soon after that Pete staged his
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e07-072-s01-01.png,in the smaller sizes that the substitutes
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r02-000-s01-05.png,encumbrances which Cecil had so far avoided .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e04-079-s01-05.png,the ground or concrete floor .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j04-076-s00-00.png,"At the end of five days , bismuth-210 will have"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-011e-s03-00.png,Vesuvius
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031f-s03-00.png,"Personally I am indifferent , but I really tremble for my country !"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-037l-s03-01.png,of the numerous conventional remedies to which he had
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-163-s00-01.png,"nevertheless , to the man who had peered into the"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m02-083-s01-01.png,"wore , and kept on indoors , a fifty gallon hat ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g02-065-s00-00.png,Arterial pulsation disappears with cessation of
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l04-118-s04-02.png,intention to leave the country on the night
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c02-089-s00-01.png,dazzling dumbness called Troy
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a03-073-s00-02.png,easier .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f04-074-s01-00.png,He sent word straight away to near-by Merstham
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-048-s01-01.png,stained-glass lancet windows - finally a new altar -
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d04-016-s03-02.png,for God to come nearer to God .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b05-050-s03-03.png,instruments ?
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h02-012-s03-00.png,The Poisons Board had already
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d05-013-s03-00.png,They objected to the word Confirmation .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c02-003-s00-03.png,sation of the German cinema .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a03-063-s01-01.png,Bonn tomorrow for talks with the Federal Government on a
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g03-052-s02-02.png,"had said ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-007b-s01-01.png,"the school play-grounds , the public monuments and"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l07-111-s04-01.png,in a loud tartan shirt and abbreviated
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n03-126-s02-02.png,"down , exposing its shallow keel ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-121-s02-04.png,"# Khruschev , was also taken to the"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n06-123-s01-00.png,""" If we head west we ought to"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031h-s04-00.png,"I may be mistaken ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b04-187-s04-02.png,of public taste has launched many great
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-028b-s02-02.png,"palate , they broke fresh ground and called"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031h-s04-05.png,"of Radicalism , & then God knows what may"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k02-062-s02-01.png,"from me almost instantly , but it had"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-018r-s02-02.png,I have not yet thought of a fire ... .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h04-000-s01-02.png,"est for childless couples , especially older"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l04-034-s02-01.png,"all right ' , Bone contradicted flatly ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m03-006-s05-03.png,"whose presence I could almost smell ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b04-047-s03-00.png,The Prime Minister is a
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g03-049-s01-00.png,"With such men , who had the"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n04-190-s03-01.png,we 've had Pericles' entire Snort equipment removed
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b01-023-s00-02.png,liability to the whole Western world .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-004-s01-04.png,"Privy Seal , who is charged with the conduct"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n04-048-s01-00.png,Having deposited his
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d07-093-s01-04.png,four texts quoted in the Mishnah .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-045i-s00-01.png,"the diplomatist Lord Ponsonby , had written to advise"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n04-068-s01-01.png,"obviously thirsty . """
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a03-030-s02-01.png,when in spite of carefully worded state-
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-136-s01-00.png,"Thrusting his head farther into the coach , he said"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n03-120-s00-03.png,over Bueno Buck reached into the foot
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l04-012-s01-00.png,' I 'll sting
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l01-095-s00-00.png,When Nick returned home he found that his
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-131-s04-00.png,The
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-016a-s02-02.png,"sordid , and when she experiences it for the"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d04-062-s00-02.png,the problem of life cannot be solved .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a01-113-s01-00.png,They
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b01-094-s02-02.png,"the first time , in Malagasy ( formerly"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r03-002-s02-01.png,that innocence was colossal .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-053-s01-01.png,there would be no hesitation in mobilising
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-003-s00-02.png,to our business .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c06-031-s03-01.png,Shepard and that Salvation Army chap Gagarin -
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n04-209-s02-00.png,Although usually a very
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-011a-s03-00.png,Vesuvius seems to be tired ;
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031n-s02-00.png,What infatuation !
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r02-109-s01-01.png,Cecil ?
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-026k-s01-02.png,Chambre that ever was .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a01-132u-s01-02.png,claimed was underpinning - not undermining -
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f04-057-s02-03.png,were many people who believed that to travel
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-019-s00-00.png,""" But I 'm only going fifteen miles away , """
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r06-035-s01-00.png,Lawrence died in this very place .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n02-062-s04-01.png,"sake show a glimmer of reason , "" was his"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-011b-s02-02.png,resource .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-088b-s02-01.png,breakfast and supper consisted of a piece of coarse bread
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d06-091-s02-03.png,meals everybody knows beforehand
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-037-s01-00.png,Strong deeds followed strong words .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h01-000-s02-05.png,Commission on Population .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d06-067-s01-03.png,piece .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-216-s03-01.png,his position by lighting bonfires or hoisting a
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-044-s00-04.png,"Mr. Plewman , left the Progressives deprived"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b06-093-s01-03.png,all nuclear strategy and weapons of mass
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a01-038-s03-01.png,"regarded with "" growing anger "" the "" gross"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-036-s01-04.png,medicinal qualities .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-124-s00-03.png,from outlying districts to stations in
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-125-s02-01.png,lobbied M.P.s and harangued them
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a03-009-s00-07.png,to the whole uncommitted world
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g01-019-s01-02.png,advantages of a ring of bridge-heads which included
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-050n-s02-01.png,Hahnemann that he found Anglesey
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f04-100-s01-00.png,More important evidence came from a
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j04-046-s00-02.png,recovery of radio-lead under the prescribed
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n06-128-s01-01.png,miles it led into a small canyon which
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p03-096-s04-00.png,""" No , don't , "" he said , after"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b06-032-s00-00.png,All this has been achieved through Nato under
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m01-000-s03-02.png,of half words .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h07-025a-s00-02.png,for women and girls ) are 82 per cent and
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p06-052-s02-00.png,She couldn't hate him ...
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b01-122-s00-00.png,It is impossible to make contact with Dr. Ver-
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-026a-s01-00.png,It so happens that I
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-050-s00-02.png,had to bend his head to hear :
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a06-119-s02-02.png,"week last year and 37,000,000 up on"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n04-000-s01-00.png,""" You think it was the Snort ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d06-020-s03-02.png,"lives and that the nearer we get to Him ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-101b-s00-04.png,ask if his guest would have a cup of tea !
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-021b-s01-01.png,women but yet moved by a strong maternal instinct to
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-006-s00-02.png,evening meal .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a04-069-s00-01.png,Prime Minister should begin to take
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-190-s00-00.png,"He saluted , and left the presence , very crestfallen ..."
